Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin %,Order Year,Order Month,Order Quarter,Order Weekday,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM,Reallocation Needed
10051,US-2024-102197-CHO-NUT-13000,2025-12-20,2030-06-18,Standard Class,102197,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2025,12,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,40.7262,-73.9796,3447.0,1152.26,1936.11,1390.23,1532.08,Wicked Choccy's,1152.26,True
10052,US-2024-105480-CHO-NUT-13000,2025-12-20,2030-06-18,Standard Class,105480,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2025,12,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,43.174,-77.5637,3180.21,1272.13,1543.36,1085.09,1392.82,Secret Factory,1085.09,True
10053,US-2024-102197-CHO-MIL-31000,2025-12-20,2030-06-18,Standard Class,102197,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,12,4,Saturday,Wicked Choccy's,32.076176,-81.088371,40.7262,-73.9796,3447.0,1152.26,1936.11,1390.23,1532.08,Wicked Choccy's,1152.26,False
10054,CA-2024-126634-CHO-FUD-51000,2025-12-20,2030-06-14,Second Class,126634,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2025,12,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,49.2807,-123.0397,2048.47,3953.2,1964.94,2658.33,3110.47,Sugar Shack,1964.94,True
10055,US-2024-137456-CHO-FUD-51000,2025-12-21,2030-06-13,Same Day,137456,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2025,12,4,Sunday,Lot's O' Nuts,32.881893,-111.768036,41.4416,-96.4945,1650.61,1718.37,742.92,494.1,904.24,Secret Factory,494.1,True
10056,US-2024-163405-CHO-SCR-58000,2025-12-21,2030-06-17,Standard Class,163405,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2025,12,4,Sunday,Lot's O' Nuts,32.881893,-111.768036,34.066,-118.474,635.64,3471.34,2419.75,2573.86,2602.82,Lot's O' Nuts,635.64,False
10057,US-2024-163405-CHO-SCR-58000,2025-12-21,2030-06-17,Standard Class,163405,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2025,12,4,Sunday,Lot's O' Nuts,32.881893,-111.768036,34.066,-118.474,635.64,3471.34,2419.75,2573.86,2602.82,Lot's O' Nuts,635.64,False
10058,US-2024-107461-CHO-TRI-54000,2025-12-21,2030-06-18,Second Class,107461,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0635,-81.0265,2843.69,221.06,2006.22,1172.12,826.83,Wicked Choccy's,221.06,False
10059,US-2024-165841-CHO-MIL-31000,2025-12-21,2030-06-20,Standard Class,165841,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,40.9143,-74.1671,3432.19,1160.35,1911.59,1371.6,1524.15,Wicked Choccy's,1160.35,False
10060,US-2024-138380-CHO-MIL-31000,2025-12-21,2030-06-17,Standard Class,138380,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7806,-122.2166,1092.21,3772.04,2394.09,2726.22,2885.01,Lot's O' Nuts,1092.21,True
10061,US-2024-144827-CHO-TRI-54000,2025-12-21,2030-06-19,Standard Class,144827,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,33.6483,-117.9155,577.79,3425.99,2419.2,2549.38,2561.19,Lot's O' Nuts,577.79,True
10062,US-2024-106782-CHO-TRI-54000,2025-12-21,2030-06-19,Standard Class,106782,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,40.4001,-86.8602,2364.47,1059.88,1133.09,332.3,647.82,Secret Factory,332.3,True
10063,US-2024-165841-CHO-MIL-31000,2025-12-21,2030-06-20,Standard Class,165841,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,40.9143,-74.1671,3432.19,1160.35,1911.59,1371.6,1524.15,Wicked Choccy's,1160.35,False
10064,US-2024-109589-CHO-MIL-31000,2025-12-21,2030-06-16,First Class,109589,United States,Bowling Green,Kentucky,42104,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,36.9375,-86.4481,2345.17,730.06,1474.51,614.05,375.89,The Other Factory,375.89,True
10065,US-2024-165841-CHO-FUD-51000,2025-12-21,2030-06-20,Standard Class,165841,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2025,12,4,Sunday,Lot's O' Nuts,32.881893,-111.768036,40.9143,-74.1671,3432.19,1160.35,1911.59,1371.6,1524.15,Wicked Choccy's,1160.35,True
10066,US-2024-119578-CHO-TRI-54000,2025-12-22,2030-06-19,Second Class,119578,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,41.8383,-71.4377,3664.39,1381.37,2056.89,1586.77,1773.07,Wicked Choccy's,1381.37,False
10067,US-2024-120376-CHO-SCR-58000,2025-12-22,2030-06-17,First Class,120376,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,42.3883,-83.1937,2712.64,1161.59,1197.45,618.67,998.76,Secret Factory,618.67,True
10068,US-2024-100412-CHO-SCR-58000,2025-12-22,2030-06-18,Standard Class,100412,United States,Tuscaloosa,Alabama,35401,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,33.1969,-87.5627,2251.5,618.81,1808.77,954.77,307.74,The Other Factory,307.74,True
10069,US-2024-150910-CHO-MIL-31000,2025-12-22,2030-06-20,Standard Class,150910,United States,Jackson,Tennessee,38301,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,35.6102,-88.814,2126.62,814.18,1517.1,666.55,118.37,The Other Factory,118.37,True
10070,US-2024-142909-CHO-FUD-51000,2025-12-22,2030-06-17,Second Class,142909,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,33.3992,-111.7896,57.56,2864.95,2090.92,2069.45,2010.24,Lot's O' Nuts,57.56,False
10071,US-2024-120376-CHO-SCR-58000,2025-12-22,2030-06-17,First Class,120376,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,42.3883,-83.1937,2712.64,1161.59,1197.45,618.67,998.76,Secret Factory,618.67,True
10072,US-2024-146164-CHO-NUT-13000,2025-12-22,2030-06-18,Standard Class,146164,United States,Rochester,Minnesota,55901,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,44.0496,-92.4896,2079.19,1660.52,534.48,329.34,1016.24,Secret Factory,329.34,True
10073,US-2024-155376-CHO-SCR-58000,2025-12-22,2030-06-19,Standard Class,155376,United States,Independence,Missouri,64055,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,39.0545,-94.4039,1703.08,1430.37,1017.98,420.46,588.27,Secret Factory,420.46,True
10074,US-2024-150910-CHO-SCR-58000,2025-12-22,2030-06-20,Standard Class,150910,United States,Jackson,Tennessee,38301,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,35.6102,-88.814,2126.62,814.18,1517.1,666.55,118.37,The Other Factory,118.37,True
10075,US-2024-115931-CHO-SCR-58000,2025-12-22,2030-06-18,Standard Class,115931,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,32.4119,-104.2395,706.66,2173.34,1873.07,1573.43,1351.53,Lot's O' Nuts,706.66,False
10076,US-2024-150910-CHO-TRI-54000,2025-12-22,2030-06-20,Standard Class,150910,United States,Jackson,Tennessee,38301,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,35.6102,-88.814,2126.62,814.18,1517.1,666.55,118.37,The Other Factory,118.37,True
10077,US-2024-119193-CHO-FUD-51000,2025-12-22,2030-06-16,First Class,119193,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,41.6492,-83.6706,2655.87,1088.83,1217.8,574.07,909.96,Secret Factory,574.07,True
10078,US-2024-104927-CHO-SCR-58000,2025-12-22,2030-06-18,Standard Class,104927,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
10079,US-2024-145310-CHO-SCR-58000,2025-12-22,2030-06-16,Second Class,145310,United States,Port Orange,Florida,32127,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,29.1383,-80.9956,2951.55,326.8,2478.68,1618.5,1074.5,Wicked Choccy's,326.8,True
10080,US-2024-115931-CHO-FUD-51000,2025-12-22,2030-06-18,Standard Class,115931,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,32.4119,-104.2395,706.66,2173.34,1873.07,1573.43,1351.53,Lot's O' Nuts,706.66,False
10081,US-2024-104927-CHO-MIL-31000,2025-12-22,2030-06-18,Standard Class,104927,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
10082,US-2024-104927-CHO-NUT-13000,2025-12-22,2030-06-18,Standard Class,104927,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
10083,US-2024-115931-CHO-TRI-54000,2025-12-22,2030-06-18,Standard Class,115931,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,32.4119,-104.2395,706.66,2173.34,1873.07,1573.43,1351.53,Lot's O' Nuts,706.66,True
10084,US-2024-150910-CHO-SCR-58000,2025-12-22,2030-06-20,Standard Class,150910,United States,Jackson,Tennessee,38301,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,35.6102,-88.814,2126.62,814.18,1517.1,666.55,118.37,The Other Factory,118.37,True
10085,US-2024-146164-CHO-TRI-54000,2025-12-22,2030-06-18,Standard Class,146164,United States,Rochester,Minnesota,55901,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,44.0496,-92.4896,2079.19,1660.52,534.48,329.34,1016.24,Secret Factory,329.34,True
10086,US-2024-119578-CHO-FUD-51000,2025-12-22,2030-06-19,Second Class,119578,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,41.8383,-71.4377,3664.39,1381.37,2056.89,1586.77,1773.07,Wicked Choccy's,1381.37,True
10087,US-2024-149699-CHO-FUD-51000,2025-12-22,2030-06-16,First Class,149699,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,34.0116,-118.3411,622.54,3459.92,2415.82,2565.68,2591.92,Lot's O' Nuts,622.54,False
10088,US-2024-120376-CHO-TRI-54000,2025-12-22,2030-06-17,First Class,120376,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,42.3883,-83.1937,2712.64,1161.59,1197.45,618.67,998.76,Secret Factory,618.67,True
10089,US-2024-150910-CHO-NUT-13000,2025-12-22,2030-06-20,Standard Class,150910,United States,Jackson,Tennessee,38301,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,35.6102,-88.814,2126.62,814.18,1517.1,666.55,118.37,The Other Factory,118.37,True
10090,US-2024-120376-CHO-NUT-13000,2025-12-22,2030-06-17,First Class,120376,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,42.3883,-83.1937,2712.64,1161.59,1197.45,618.67,998.76,Secret Factory,618.67,True
10091,US-2024-115931-CHO-MIL-31000,2025-12-22,2030-06-18,Standard Class,115931,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,32.4119,-104.2395,706.66,2173.34,1873.07,1573.43,1351.53,Lot's O' Nuts,706.66,True
10092,US-2024-119193-CHO-NUT-13000,2025-12-22,2030-06-16,First Class,119193,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2025,12,4,Monday,Lot's O' Nuts,32.881893,-111.768036,41.6492,-83.6706,2655.87,1088.83,1217.8,574.07,909.96,Secret Factory,574.07,True
10093,US-2024-140627-CHO-TRI-54000,2025-12-23,2030-06-19,Standard Class,140627,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,36.3054,-86.6072,2327.58,691.72,1529.39,666.29,331.17,The Other Factory,331.17,True
10094,US-2024-110625-CHO-TRI-54000,2025-12-23,2030-06-22,Standard Class,110625,United States,Danbury,Connecticut,6810,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,41.3917,-73.4532,3494.65,1238.12,1935.11,1424.57,1598.58,Wicked Choccy's,1238.12,False
10095,US-2024-127929-CHO-NUT-13000,2025-12-23,2030-06-19,Standard Class,127929,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2025,12,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,41.5569,-72.6652,3561.16,1292.19,1982.8,1488.07,1666.54,Wicked Choccy's,1292.19,True
10096,US-2024-121216-CHO-TRI-54000,2025-12-23,2030-06-17,Second Class,121216,United States,College Station,Texas,77840,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33333333333334,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,30.6045,-96.3123,1481.88,1453.83,1947.57,1310.85,775.96,The Other Factory,775.96,True
10097,US-2024-140627-CHO-SCR-58000,2025-12-23,2030-06-19,Standard Class,140627,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2025,12,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,36.3054,-86.6072,2327.58,691.72,1529.39,666.29,331.17,The Other Factory,331.17,True
10098,US-2024-123463-CHO-MIL-31000,2025-12-23,2030-06-15,Same Day,123463,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True
10099,US-2024-117443-CHO-TRI-54000,2025-12-23,2030-06-17,Second Class,117443,United States,Rockford,Illinois,61107,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,42.2786,-89.0361,2249.38,1333.77,856.67,156.86,800.39,Secret Factory,156.86,True
10100,US-2024-162670-CHO-SCR-58000,2025-12-23,2030-06-20,Second Class,162670,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2025,12,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,34.6725,-92.3529,1802.65,1084.42,1528.4,769.25,222.78,The Other Factory,222.78,True
10101,US-2024-162670-CHO-FUD-51000,2025-12-23,2030-06-20,Second Class,162670,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2025,12,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,34.6725,-92.3529,1802.65,1084.42,1528.4,769.25,222.78,The Other Factory,222.78,True
10102,US-2024-117443-OTH-LIC-15000,2025-12-23,2030-06-17,Second Class,117443,United States,Rockford,Illinois,61107,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,80.0,4,40.0,40.0,50.0,2025,12,4,Tuesday,Secret Factory,41.446333,-90.565487,42.2786,-89.0361,2249.38,1333.77,856.67,156.86,800.39,Secret Factory,156.86,False
10103,US-2024-121216-CHO-NUT-13000,2025-12-23,2030-06-17,Second Class,121216,United States,College Station,Texas,77840,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2025,12,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,30.6045,-96.3123,1481.88,1453.83,1947.57,1310.85,775.96,The Other Factory,775.96,True
10104,US-2024-162670-CHO-MIL-31000,2025-12-23,2030-06-20,Second Class,162670,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.6725,-92.3529,1802.65,1084.42,1528.4,769.25,222.78,The Other Factory,222.78,True
10105,US-2024-162670-CHO-MIL-31000,2025-12-23,2030-06-20,Second Class,162670,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.6725,-92.3529,1802.65,1084.42,1528.4,769.25,222.78,The Other Factory,222.78,True
10106,US-2024-140627-CHO-MIL-31000,2025-12-23,2030-06-19,Standard Class,140627,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,36.3054,-86.6072,2327.58,691.72,1529.39,666.29,331.17,The Other Factory,331.17,True
10107,US-2024-162670-OTH-GUM-21000,2025-12-23,2030-06-20,Second Class,162670,United States,Little Rock,Arkansas,72209,Other,Gulf,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.0,2025,12,4,Tuesday,Secret Factory,41.446333,-90.565487,34.6725,-92.3529,1802.65,1084.42,1528.4,769.25,222.78,The Other Factory,222.78,True
10108,US-2024-128734-CHO-MIL-31000,2025-12-24,2030-06-23,Standard Class,128734,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.3301,-111.8632,50.62,2872.51,2101.1,2079.31,2018.49,Lot's O' Nuts,50.62,True
10109,US-2024-124296-CHO-FUD-51000,2025-12-24,2030-06-20,Standard Class,124296,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2025,12,4,Wednesday,Lot's O' Nuts,32.881893,-111.768036,30.2077,-92.0656,1887.74,1064.65,2022.25,1256.92,580.04,The Other Factory,580.04,True
10110,US-2024-169978-CHO-TRI-54000,2025-12-24,2030-06-20,Standard Class,169978,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,40.6362,-73.6375,3475.44,1161.37,1965.81,1420.29,1556.28,Wicked Choccy's,1161.37,False
10111,US-2024-169411-CHO-NUT-13000,2025-12-24,2030-06-21,Standard Class,169411,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2025,12,4,Wednesday,Lot's O' Nuts,32.881893,-111.768036,43.174,-77.5637,3180.21,1272.13,1543.36,1085.09,1392.82,Secret Factory,1085.09,True
10112,US-2024-128734-CHO-MIL-31000,2025-12-24,2030-06-23,Standard Class,128734,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.3301,-111.8632,50.62,2872.51,2101.1,2079.31,2018.49,Lot's O' Nuts,50.62,True
10113,US-2024-117933-CHO-MIL-31000,2025-12-24,2030-06-21,Standard Class,117933,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,40.7864,-73.9764,3447.55,1157.86,1932.75,1389.5,1534.52,Wicked Choccy's,1157.86,False
